Date,AAPL,MSFT,GOOGL,META,NVDA,ADBE,CRM,INTC,AMD,CSCO,AVGO,TXN,QCOM,AMAT,MU,AMGN,GILD,REGN,VRTX,BIIB,ILMN,DXCM,AMZN,TSLA,COST,PEP,SBUX,MDLZ,KHC,MNST,PYPL,ISRG,MELI,FTNT,NFLX,HON,CSX,ODFL,FAST,PAYX,CMCSA,TMUS,CHTR,XEL,AEP,EXC,FANG,MTDR,RRC,IDXX
2018-08-24,51.15639877319336,100.75785827636719,61.33060836791992,173.29010009765625,6.738081455230713,261.510009765625,150.09634399414062,40.76069641113281,23.979999542236328,36.927330017089844,16.97184944152832,91.76417541503906,55.22372055053711,39.37812805175781,49.447059631347656,156.4678497314453,54.99171829223633,373.8046875,176.83999633789062,342.3299865722656,331.3229675292969,34.08250045776367,95.26950073242188,21.521333694458008,208.09519958496094,88.46653747558594,44.798011779785156,35.05826187133789,40.8422966003418,30.325000762939453,89.62084197998047,180.5066680908203,367.5400085449219,16.077999114990234,35.88199996948242,121.76866149902344,22.440696716308594,47.204612731933594,12.25566577911377,58.37985610961914,27.707685470581055,62.89058303833008,300.6700134277344,37.930450439453125,54.960777282714844,24.176990509033203,93.77156829833984,30.32280158996582,15.761134147644043,249.5
2018-08-27,51.57765579223633,101.8732681274414,62.29860305786133,176.07823181152344,6.829170227050781,262.3999938964844,149.4853057861328,41.350807189941406,25.260000228881836,37.142574310302734,17.294239044189453,93.06425476074219,55.37996292114258,40.318115234375,50.78319549560547,158.02748107910156,55.91087341308594,385.83343505859375,179.32000732421875,342.70001220703125,335.7198486328125,35.157501220703125,96.38400268554688,21.284666061401367,206.97048950195312,88.67164611816406,44.98484420776367,35.140960693359375,41.21591567993164,30.219999313354492,89.49154663085938,181.74000549316406,374.8500061035156,16.062000274658203,36.45800018310547,123.19111633300781,22.69622230529785,48.01570129394531,12.160886764526367,58.09190368652344,27.6545467376709,63.265567779541016,304.3399963378906,37.5823974609375,54.66120910644531,23.96833038330078,94.52635192871094,30.294912338256836,15.590843200683594,251.33999633789062
2018-08-28,51.99415969848633,102.48674011230469,61.78236770629883,174.8875732421875,6.79154634475708,263.0400085449219,150.7763671875,41.53894805908203,25.049999237060547,37.4295768737793,17.412797927856445,92.87853240966797,57.38661575317383,39.99555969238281,51.046531677246094,158.0433807373047,55.993072509765625,387.4326171875,180.8699951171875,345.5299987792969,335.3696594238281,35.397499084472656,96.64099884033203,20.790666580200195,207.17739868164062,87.69348907470703,45.05278778076172,34.942474365234375,40.676246643066406,30.395000457763672,90.12813568115234,181.6366729736328,378.17999267578125,16.18400001525879,36.8489990234375,123.77100372314453,22.609041213989258,48.01570129394531,12.10525131225586,57.89995193481445,27.593812942504883,63.06365203857422,305.0299987792969,37.62985610961914,54.622798919677734,23.831056594848633,93.28633117675781,29.969459533691406,15.269187927246094,251.6999969482422
2018-08-29,52.77042007446289,104.1226577758789,62.714168548583984,174.53038024902344,6.8970489501953125,268.3599853515625,152.56016540527344,41.69289779663086,25.200000762939453,37.85210418701172,17.45827293395996,93.24191284179688,56.90962600708008,39.71909713745117,50.549137115478516,158.94256591796875,56.50868225097656,403.8914489746094,184.86000061035156,349.989990234375,341.07977294921875,35.55500030517578,99.90499877929688,20.333999633789062,207.1144256591797,88.38764953613281,45.22263717651367,35.18231964111328,41.029117584228516,30.690000534057617,92.12745666503906,184.6699981689453,377.44000244140625,16.50200080871582,36.80400085449219,123.92559051513672,22.491804122924805,49.23234558105469,12.11761474609375,58.307884216308594,27.897457122802734,63.438621520996094,309.1499938964844,38.00164794921875,55.076019287109375,24.061683654785156,93.89481353759766,30.527381896972656,15.675989151000977,254.4600067138672
2018-08-30,53.25556564331055,104.05758666992188,62.207847595214844,176.25682067871094,6.8802080154418945,266.42999267578125,149.93865966796875,41.25673294067383,24.889999389648438,37.589027404785156,17.593076705932617,90.90824127197266,56.03789138793945,39.75596237182617,51.456153869628906,159.4199676513672,57.00935363769531,405.7687683105469,186.02999877929688,352.739990234375,343.3949279785156,36.099998474121094,100.11900329589844,20.209999084472656,208.20587158203125,88.3166732788086,45.09524917602539,35.09960174560547,40.2818717956543,30.40999984741211,91.60026550292969,185.05667114257812,340.1499938964844,16.610000610351562,37.097999572753906,123.26847839355469,22.374221801757812,49.2999382019043,11.98574447631836,58.28388214111328,27.84432601928711,63.46746826171875,309.05999755859375,38.23895263671875,55.16050338745117,24.127574920654297,93.59439086914062,31.168989181518555,15.581378936767578,253.47999572753906
2018-08-31,53.87087631225586,104.41079711914062,61.08513641357422,174.36170959472656,6.951287269592285,263.510009765625,150.47084045410156,41.41922378540039,25.170000076293945,38.08329391479492,17.786338806152344,90.76288604736328,56.50665283203125,39.64537811279297,51.22208023071289,158.9903106689453,56.59089660644531,404.02056884765625,184.39999389648438,353.489990234375,345.1653747558594,36.095001220703125,100.635498046875,20.110666275024414,210.28041076660156,88.3561019897461,45.392486572265625,35.331180572509766,40.31647491455078,30.44499969482422,91.8389892578125,186.6666717529297,342.4100036621094,16.75200080871582,36.768001556396484,122.96697998046875,22.359148025512695,49.05210494995117,12.024894714355469,58.58781433105469,28.07964515686035,63.49631881713867,310.3999938964844,38.009552001953125,55.09904861450195,24.00127601623535,93.25550079345703,30.443689346313477,15.534077644348145,254.0399932861328
2018-09-04,54.043636322021484,103.8344955444336,60.06903076171875,169.82728576660156,7.0260796546936035,266.67999267578125,150.99317932128906,41.01725769042969,28.059999465942383,38.05140686035156,17.81882667541504,90.87592315673828,58.075138092041016,39.276756286621094,50.64665985107422,156.5395050048828,55.514827728271484,401.219482421875,183.30999755859375,346.7200012207031,343.3949279785156,36.51499938964844,101.97550201416016,19.26333236694336,211.6785125732422,87.55937194824219,45.460426330566406,35.248477935791016,39.202518463134766,30.46500015258789,92.57505798339844,185.3433380126953,342.2699890136719,17.215999603271484,36.36000061035156,123.4153823852539,22.56416130065918,49.72480392456055,12.165007591247559,58.45185470581055,27.61659812927246,63.23670959472656,312.989990234375,38.36553192138672,55.50616455078125,24.155019760131836,92.67015075683594,29.73699378967285,15.004293441772461,251.0
2018-09-05,53.69102478027344,100.84151458740234,59.46354293823242,165.87828063964844,6.8953142166137695,256.1400146484375,146.4991455078125,40.812007904052734,28.510000228881836,37.68468475341797,17.980424880981445,89.73735809326172,58.8303108215332,39.166168212890625,48.315731048583984,157.35108947753906,55.69416427612305,404.2093200683594,183.2100067138672,346.6000061035156,336.9163513183594,35.497501373291016,99.74099731445312,18.715999603271484,212.51731872558594,89.231689453125,45.681236267089844,35.96800994873047,39.4377555847168,30.725000381469727,88.5764389038086,178.9066619873047,328.0,16.70400047302246,34.11800003051758,125.07746887207031,22.401357650756836,51.148643493652344,12.175309181213379,59.04372024536133,27.540674209594727,63.17902374267578,306.80999755859375,38.98253631591797,56.25893783569336,24.27033805847168,90.46742248535156,29.578920364379883,14.786703109741211,245.64999389648438
2018-09-06,52.7988166809082,101.07389831542969,58.7142333984375,161.2644805908203,6.754150867462158,259.75,146.6765594482422,40.418582916259766,27.84000015258789,37.69265365600586,17.537853240966797,89.5435562133789,58.39048767089844,37.111083984375,43.546566009521484,156.07798767089844,54.46116256713867,395.2597351074219,180.0500030517578,341.3399963378906,338.8034973144531,35.70000076293945,97.91549682617188,18.729999542236328,213.48240661621094,90.27200317382812,46.03792190551758,35.96800994873047,39.299381256103516,30.670000076293945,88.52670288085938,180.6199951171875,320.760009765625,17.0,34.645999908447266,126.79370880126953,22.328994750976562,53.26508331298828,12.158824920654297,59.67559051513672,27.267398834228516,62.99634552001953,305.19000244140625,38.99045181274414,56.32807922363281,24.358192443847656,88.17991638183594,29.09539222717285,14.143392562866211,244.25999450683594
2018-09-07,52.372825622558594,100.58124542236328,58.396846771240234,161.7705078125,6.732851982116699,260.8699951171875,148.25338745117188,39.725860595703125,27.3799991607666,37.50930404663086,18.886667251586914,87.58133697509766,58.407066345214844,36.72404098510742,43.75137710571289,156.19732666015625,53.96794509887695,392.7666015625,179.47000122070312,339.6499938964844,335.64202880859375,35.869998931884766,97.60350036621094,17.549333572387695,217.7939910888672,89.66754913330078,46.589935302734375,35.165767669677734,39.154075622558594,30.170000076293945,88.34765625,179.32000732421875,326.5,17.104000091552734,34.86800003051758,125.86607360839844,22.1993465423584,53.2103157043457,11.785880088806152,59.219696044921875,27.457176208496094,61.90987014770508,305.19000244140625,38.500003814697266,55.82878494262695,24.198951721191406,86.76275634765625,28.658357620239258,13.859576225280762,242.5500030517578
