Date,AAPL,MSFT,GOOGL,META,NVDA,ADBE,CRM,NFLX,AMD,FTNT,AVGO,TXN,QCOM,AMAT,MU,AMGN,GILD,REGN,VRTX,ISRG,ILMN,DXCM,AMZN,TSLA,COST,PEP,SBUX,MDLZ,MELI,MNST,PYPL,JPM,SPGI,BLK,V,HON,CSX,ODFL,FAST,PAYX,CMCSA,TMUS,CHTR,XEL,AEP,EXC,FANG,XOM,MTDR,IDXX
2018-01-25,-0.017850936306174736,0.005553926172877199,0.00926339921941266,0.004985017578347017,0.002332254676451928,-0.0013651748110395934,-0.007886562358557225,0.03214696439214304,-0.023603476776904997,0.0035358660042301704,-0.03725750282528051,0.004101975198039787,-0.008237732462665681,-0.0196907796733109,-0.0016250111902239572,-0.0028850736821863787,-0.0013526515604002087,0.022226783743699352,-0.007225986725172162,0.028184151004677638,0.0037115014043946903,0.01870450268379864,0.015056912893923968,-0.02385156263182675,0.019100280048004237,-0.0019811207882209914,-0.004602683558553866,-0.002691743177398731,0.012542157982359026,-0.007029814530175482,0.007525961892991706,0.00025916731183639463,-0.006663071980279711,-0.020708657173210798,0.005379462201708041,0.011689894019658364,-0.012836446277118108,0.002427281238456258,0.004220563114117004,0.008967821106878215,-0.019772507206035295,-0.00938457849845764,-0.0027645755957044216,0.00987946460468292,0.017815015681502233,0.01230041182669539,-0.026925454725413633,-0.0018066614558729377,-0.017148264284985282,0.008963460886961094
2018-01-26,0.002337406779099105,0.01873723272869876,0.004584990967645863,0.013441451166514407,0.029532401601097824,0.019188945624676768,0.015541171062682935,0.018168327163268883,0.043513293190381,0.009909728559837294,0.014153063023336854,0.03213817462434321,0.016463947174015114,0.024390291470565373,0.015345238073585454,0.03119761307171398,0.052592202233481045,-0.04461004231493515,0.01786574303755817,-0.021275565070659197,0.005916469138455227,-0.012580718592466233,0.017489776074125496,0.015430662178036458,0.00484932778123448,0.007113155527353365,-0.042279250081858955,-0.0011244557005343214,0.060545431152543294,0.016371689681255575,0.013160996392812319,0.0053587486162913756,0.010501281191843903,0.019634960201500018,0.00878464295339021,0.01946364086505592,0.031528342374342655,0.00847563213830127,0.010332999665449316,0.02010788935668817,0.01566225906907759,0.013822037919072327,0.004958109716196368,-0.006521912653302375,-0.013629500619855683,0.004653706353589637,0.02554196565699729,0.007128696046754257,0.006121817019935971,0.006999424334585669
2018-01-29,-0.020698236940081216,-0.0014885354923344085,-0.0009095094161527539,-0.021157865896768713,0.01446612769876987,-0.01525090550261643,-0.003517812590129177,0.03638021058352092,0.02857142015510794,0.0021805994236154813,-0.02121303579831002,-0.00914801589123082,-0.01765648640859463,-0.031337495068276766,-0.008701630526831372,0.010152229436064752,0.03908274991887706,0.02275892938626689,-0.012233362343156862,-0.008858824667080545,-0.012457657540601685,-0.0075757993721512484,0.011147987016343786,0.019483745784611983,-0.0029660475647887985,-0.01716471318467494,-0.016727109159741627,0.0027017316588475726,0.022023788783123388,-0.0089972821598171,-0.01334109477637524,-0.0010316964165646425,-0.015016457681999662,-0.021097415418565135,-0.011716349312755447,-0.021334370340683306,-0.011742403587669648,-0.013006774870083504,-0.02114729301476337,-0.016854860108521552,-0.019158665554521837,-0.010416672997592857,-0.006631299734747964,-0.018599219089943664,-0.01236367011993611,-0.013638592704178443,-0.007994448198136328,-0.011123531145345922,-0.005780037326274523,-0.0013366839631701044
2018-01-30,-0.005894332618892273,-0.012563856125190842,-0.007678252629416904,0.006129582861247096,-0.016730782318785442,-0.006709387376886866,-0.009444036572504588,-0.020345074685443998,-0.03378377023837276,-0.004786838962989148,-0.018291310264921257,-0.019101986605583265,-0.004902001401875911,-0.03524316091500457,-0.03742200548873187,-0.033989809215347555,-0.017004464335737435,-0.008122758239171968,-0.0035898414844244275,-0.01948029126752404,-0.0024815570034728562,0.028972970182621127,0.014206254114237371,-0.010614261699658623,-0.002067490320597276,0.0018383280343670094,0.002981364686875043,-0.00449022988993053,-0.009993066354758162,-0.0057109296298129,-0.006286348882128201,-0.009380223011563937,-0.003866604632313253,-0.021117291172971786,-0.010333121709122706,-0.015482643442174315,-0.006465251007082062,-0.007907181111798889,-0.004812958061867989,-0.003922455509267397,0.008575634996156323,0.0024768720255148313,0.005527389383761738,0.008026486442115566,0.006627181542816274,-0.0010441061616121017,-0.02154209189873313,-0.013975854465693272,-0.016830075594962413,-0.0010172526108149782
2018-01-31,0.002755091817841171,0.024477137566198293,0.0041194933358370545,-0.0012290827861839437,0.012689362799786164,0.014525143214860314,0.014969339947684235,-0.030487751065546354,0.06759905930809484,0.006558856708345218,0.02925568752293861,-0.002001818126786681,0.018808760838689542,0.004683556870469063,0.04919628955052513,-0.02729137833210893,-0.039981554948478215,-0.034547286878022554,0.0019815170190844444,0.008951984992575213,-0.03540928206375615,-0.018715234946047876,0.009090198056924459,0.024550343604870628,-0.015360319557929714,0.0034199233293508158,-0.006644267051543196,0.001353092322788907,0.0018894091041068428,0.004860115222956374,0.018381435406663593,0.004864943604007355,0.0042144893609297185,-0.0008710633566259007,0.005503843448556367,0.004402974899943235,-0.0015829867985128754,-0.0023840648673987275,-0.01558278738438068,0.002791767824261049,0.004487184181772408,0.005250095894890006,0.0018057536780824446,0.009510986108055786,0.006291255974385068,0.005746212055268485,-0.006098151933448648,0.0059923214827037885,0.008714509185688835,0.0024116884992446685
2018-02-01,0.0020905123284040705,-0.007894012589920951,-0.0005329707232434311,0.03317447915702365,-0.021562160808215713,-0.001902230849382791,-0.010271311428505792,-0.01934889766471526,-0.03566228379043768,-0.003692484367115667,-0.03725365575737294,0.003738540273363622,-0.02124542428996412,-0.0065260852332718056,-0.028133771646326355,-0.002633786880207434,-0.003699479861331789,-0.056893360980377894,0.036675319440613974,-0.013320395865312529,-0.010101391501842194,-0.005670134479874855,-0.04196737400527717,-0.014281293846785892,-0.007184441804446107,0.0,-0.014257904347330652,0.03310796166224361,-0.021544810659755997,-0.004396937373553955,-0.08110636214510225,0.010374278662663716,0.004969467962083307,0.0060340998403214385,0.011993664593307862,-0.000125142078600482,-0.003346308785741048,0.005462637923905778,-0.008369801806339505,-0.017875635734551754,-0.015048372993163861,-0.020122860116621788,-0.01609014532596087,-0.018185606026791867,-0.01366690584048813,-0.017398030997014424,0.009083774910667586,0.020275112910485005,0.017895835416616546,0.0369439901098505
2018-02-02,-0.04339035136605107,-0.026310318423785395,-0.05280180839240789,-0.014552621960839951,-0.029023037593984946,-0.018758177357665717,-0.01738527248664201,0.008903310872858672,-0.06037737288565004,-0.020274675673798925,-0.013861678750833661,-0.02198407109919487,-0.010928095531811288,-0.048799127426010336,-0.039303120967476124,0.007814153963173087,-0.02108019160424801,0.005986150103071353,-0.03901959526943155,-0.02103679520706625,-0.04390121197078278,-0.010195268074608799,0.02874097206609716,-0.015747955382294898,-0.012818519341224244,-0.013549534103475258,-0.004107501486119269,-0.008066194081226663,-0.027378801483304405,-0.01913739210831067,-0.02334181912707234,-0.022161388701793627,-0.025659184045086825,-0.029848401159243143,-0.03825953316259223,-0.018791227163809543,-0.023506876305582902,-0.014669071639595965,-0.017247974163575264,-0.006415295259056819,-0.018619852143267335,-0.0031353259809182576,0.04396790680060714,-0.007363999667418852,-0.0013263078578565901,-0.0031715605402363733,-0.03300679478355495,-0.05097146058479296,-0.0548652778707841,-0.03913377910449822
2018-02-05,-0.024984348656767796,-0.041185164973835287,-0.05075939251348194,-0.04740383023064643,-0.08487471038135463,-0.0274483496930108,-0.02825417922776008,-0.049246510635378216,-0.07068274119860085,-0.02469961327805814,-0.03134002892925747,-0.032045510434357216,-0.06568772765011421,-0.04676390536397412,-0.03478702889680463,-0.06555761568189411,-0.04111090439842746,-0.04565046007899887,-0.06677096809872318,-0.04304972317461575,-0.03260968452033097,-0.01902933267837037,-0.027938006598856924,-0.03089455173037159,-0.04303847629905477,-0.03547652880007035,-0.019365216006381747,-0.03428544551906865,-0.04451810245104881,-0.04172293102044611,-0.02435686701871842,-0.04795240889609853,-0.06186231428704658,-0.04258470771300438,-0.03837576982785429,-0.041366004799763156,-0.059004498376264425,-0.04018190279614342,-0.0280058350639798,-0.031231068470398027,-0.0464607126279134,-0.03223770053063879,-0.03852901335685488,-0.01911001154791503,-0.0187454986529777,-0.021209055860298087,-0.017883680338301455,-0.0569026814457162,-0.025977888569204022,-0.03219575005553377
2018-02-06,0.04179188043822979,0.03784080195286155,0.02074577512169462,0.022343582661643158,0.05559204000396423,0.02207387845657438,0.017835655072246714,0.045071968914703886,0.006914427468986295,0.061829777507537376,0.053835669843778744,0.01592926960757257,0.04325251592690327,0.040157390122883996,0.11370555694758422,0.010872451345045553,0.025647295870644404,0.020543393288659617,0.026621147989304816,0.023357868393597103,0.036619749219325204,-0.010322086323770296,0.03801436389950541,0.002521527021648984,0.012255465693233658,-0.007863014195245266,0.016822141489346798,0.013882125917988208,-0.004346711047885532,0.005638224259276514,0.013051378276923709,0.03042283954567626,0.08175093220196894,0.019525174936827483,0.03182251395427693,0.008190683672576471,0.03519929377150488,0.008114672502396614,0.018440206390486047,-0.004494680107092641,0.011989980242658849,-0.011212195138304737,-0.007569066937169522,-0.020628218518165542,-0.023615891782537535,-0.012188252677899136,0.01355283173218913,-0.017185324386142398,-0.009878391327969527,-0.001718771110804429
2018-02-07,-0.02140732511342447,-0.018832693963829916,-0.026760674079513547,-0.027683431791842517,0.014274204091704767,-0.010952871236912132,0.004380744366214051,-0.004365539927448703,-0.0042917801457279525,-0.022131433498170372,-0.012479813617635838,-0.03674317002443728,0.009937961055747735,-0.03104484052200196,-0.04261642039432689,0.004641797886871801,0.029609452680826154,-0.012367124104075922,-0.022603164481349247,-0.02155120371340924,0.0018115665326225994,-0.01384643857781831,-0.018061620618718965,0.03302687941110416,-0.009837394746826433,-0.0005284477732026005,-0.01536806056206852,-0.011223632683928342,-0.01971695437593224,0.005295187231475484,-0.0011892434581221023,0.006778851487520665,0.015169676655554687,-0.0055302157372458804,-0.0026672304955822623,-0.001386725827990154,-0.015793384343474326,0.011538524641877324,0.004149363630527203,0.00794018045390854,0.012099588859621146,0.01988491141976656,-0.016768119559246064,-0.00631888030428962,-0.007087171772319212,-0.008774551727845359,-0.02789132772259184,-0.017996350694847174,-0.021283604443615545,-0.017883927609695704
2018-02-08,-0.02751662413527367,-0.051333436074369576,-0.04519567460058893,-0.04772995507467692,-0.04930070510749174,-0.03732969123680285,-0.0547023751029051,-0.05465675762404165,-0.03275862947797348,-0.02219299195034774,-0.0329010161402421,-0.04236096525744615,-0.040283083952412646,-0.060381814113128596,-0.04784575932266921,-0.02451086951719217,-0.0548575622298354,-0.03583276902558785,-0.026144999764261656,-0.04420192748147145,-0.052712453768920975,-0.0058351512387645466,-0.046782076355553315,-0.0862898619278617,-0.02500120556155805,-0.029515590434395778,-0.01266972911968034,-0.031100260450432016,0.0051230092509437775,-0.0396591983309178,-0.04325967933371777,-0.04420996414065381,-0.05134411530448568,-0.04298686861942891,-0.0483912721381462,-0.03419559304203579,-0.04719670781654628,-0.072529811499074,-0.0204732476900078,-0.04448537751767068,-0.048817040201933226,-0.05124072115438705,-0.04098471846179652,-0.0004711058907311827,-0.007049746377549293,-0.004702609499606436,-0.06050659838606076,-0.011307305755895003,-0.05028874197295219,-0.04269639186551144
2018-02-09,0.012231635313010747,0.03728952804206309,0.03826500272595701,0.026401635118478595,0.06693638133072044,0.01528408822144467,0.028357225675869957,-0.0025189813980507347,0.008021403783061043,0.0458426977368771,0.02583077423203295,0.028978018295642727,0.02515236438859425,0.05092868048381338,0.010250204735188895,0.001963582736234093,0.014063245980722838,0.04265088532896888,0.008970979918186295,0.02891036435468264,0.03650854643366541,-0.0031181581477476294,-0.008071057484337008,-0.015258637910555595,0.011813252757816528,0.009350996177331483,0.015064002583458747,-0.01265234816745231,-0.02736674951158269,0.014518433405596554,0.0336006478930273,0.020022251759991505,0.024176548413871624,0.023813499482470357,0.02160545413497661,0.012874793453336641,0.008321770393482808,-0.01191997603582795,0.025503010323772335,0.03718055624835892,0.009950389145455985,0.005434781510058606,0.0022371971689421066,0.021442356015098696,0.02114230551367058,0.024458442908932954,-0.007365639266078472,0.006374432508892358,0.010733180963569566,0.0216800460503912
